# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 308         3.379       51.381      0.00        Cadzand     
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  308,19730420,  108,     ,     ,     
  308,19730421,   67,     ,     ,     
  308,19730422,   87,     ,     ,     
  308,19730423,   51,     ,     ,     
  308,19730424,   87,     ,     ,     
  308,19730425,   93,     ,     ,     
  308,19730426,   36,     ,     ,     
  308,19730427,   46,     ,     ,     
  308,19730428,   51,     ,     ,     
  308,19730429,   62,     ,     ,     
  308,19730430,   87,     ,     ,     
  308,19730501,   77,     ,     ,     
  308,19730502,   77,     ,     ,     
  308,19730503,   72,     ,     ,     
  308,19730504,   62,     ,     ,     
  308,19730505,  103,     ,     ,     
  308,19730506,  113,     ,     ,     
  308,19730507,   62,     ,     ,     
  308,19730508,   77,     ,     ,     
  308,19730509,   87,     ,     ,     
  308,19730510,  103,     ,     ,     
  308,19730511,   67,     ,     ,     
  308,19730512,   67,     ,     ,     
  308,19730513,  103,     ,     ,     
  308,19730514,   51,     ,     ,     
  308,19730515,   62,     ,     ,     
  308,19730516,   87,     ,     ,     
  308,19730517,   93,     ,     ,     
  308,19730518,   57,     ,     ,     
  308,19730519,   62,     ,     ,     
  308,19730520,   46,     ,     ,     
  308,19730521,   41,     ,     ,     
  308,19730522,   57,     ,     ,     
  308,19730523,   98,     ,     ,     
  308,19730524,   82,     ,     ,     
  308,19730525,   36,     ,     ,     
  308,19730526,   51,     ,     ,     
  308,19730527,   62,     ,     ,     
  308,19730528,   57,     ,     ,     
  308,19730529,   62,     ,     ,     
  308,19730530,   72,     ,     ,     
  308,19730531,   62,     ,     ,     
  308,19730601,   82,     ,     ,     
  308,19730602,   93,     ,     ,     
  308,19730603,   67,     ,     ,     
  308,19730604,   62,     ,     ,     
  308,19730605,  103,     ,     ,     
  308,19730606,   98,     ,     ,     
  308,19730607,   93,     ,     ,     
  308,19730608,   51,     ,     ,     
  308,19730609,   57,     ,     ,     
  308,19730610,   77,     ,     ,     
  308,19730611,   26,     ,     ,     
  308,19730612,   51,     ,     ,     
  308,19730613,   82,     ,     ,     
  308,19730614,   46,     ,     ,     
  308,19730615,   41,     ,     ,     
  308,19730616,   51,     ,     ,     
  308,19730617,   77,     ,     ,     
  308,19730618,   46,     ,     ,     
  308,19730619,   41,     ,     ,     
  308,19730620,   51,     ,     ,     
  308,19730621,   51,     ,     ,     
  308,19730622,   98,     ,     ,     
  308,19730623,  103,     ,     ,     
  308,19730624,   82,     ,     ,     
  308,19730625,   51,     ,     ,     
  308,19730626,   46,     ,     ,     
  308,19730627,   67,     ,     ,     
  308,19730628,   98,     ,     ,     
  308,19730629,   87,     ,     ,     
  308,19730630,   41,     ,     ,     
  308,19730701,   41,     ,     ,     
  308,19730702,   72,     ,     ,     
  308,19730703,   62,     ,     ,     
  308,19730704,   46,     ,     ,     
  308,19730705,   72,     ,     ,     
  308,19730706,   57,     ,     ,     
  308,19730707,   77,     ,     ,     
  308,19730708,   93,     ,     ,     
  308,19730709,   62,     ,     ,     
  308,19730710,   41,     ,     ,     
  308,19730711,   77,     ,     ,     
  308,19730712,   72,     ,     ,     
  308,19730713,   36,     ,     ,     
  308,19730714,   41,     ,     ,     
  308,19730715,   51,     ,     ,     
  308,19730716,   67,     ,     ,     
  308,19730717,   62,     ,     ,     
