# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 315         3.998       51.447      0.00        Hansweert   
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  315,19980402,   37,     ,     ,     
  315,19980403,  101,     ,     ,     
  315,19980404,  116,     ,     ,     
  315,19980405,   94,     ,     ,     
  315,19980406,   68,     ,     ,     
  315,19980407,   45,     ,     ,     
  315,19980408,   34,     ,     ,     
  315,19980409,   40,     ,     ,     
  315,19980410,   32,     ,     ,     
  315,19980411,   38,     ,     ,     
  315,19980412,   68,     ,     ,     
  315,19980413,   81,     ,     ,     
  315,19980414,   71,     ,     ,     
  315,19980415,   78,     ,     ,     
  315,19980416,   63,     ,     ,     
  315,19980417,   43,     ,     ,     
  315,19980418,   47,     ,     ,     
  315,19980419,   40,     ,     ,     
  315,19980420,   62,     ,     ,     
  315,19980421,   34,     ,     ,     
  315,19980422,   50,     ,     ,     
  315,19980423,   48,     ,     ,     
  315,19980424,   75,     ,     ,     
  315,19980425,   68,     ,     ,     
  315,19980426,   34,     ,     ,     
  315,19980427,   26,     ,     ,     
  315,19980428,   30,     ,     ,     
  315,19980429,   37,     ,     ,     
  315,19980430,   38,     ,     ,     
  315,19980501,   40,     ,     ,     
  315,19980502,   58,     ,     ,     
  315,19980503,   59,     ,     ,     
  315,19980504,   43,     ,     ,     
  315,19980505,   65,     ,     ,     
  315,19980506,  104,     ,     ,     
  315,19980507,   74,     ,     ,     
  315,19980508,   44,     ,     ,     
  315,19980509,   40,     ,     ,     
  315,19980510,   30,     ,     ,     
  315,19980511,   28,     ,     ,     
  315,19980512,   26,     ,     ,     
  315,19980513,   39,     ,     ,     
  315,19980514,   46,     ,     ,     
  315,19980515,   41,     ,     ,     
  315,19980516,   44,     ,     ,     
  315,19980517,   41,     ,     ,     
  315,19980518,   33,     ,     ,     
  315,19980519,   40,     ,     ,     
  315,19980520,   32,     ,     ,     
  315,19980521,   55,     ,     ,     
  315,19980522,   51,     ,     ,     
  315,19980523,   33,     ,     ,     
  315,19980524,   36,     ,     ,     
  315,19980525,   50,     ,     ,     
  315,19980526,   41,     ,     ,     
  315,19980527,   28,     ,     ,     
  315,19980528,   27,     ,     ,     
  315,19980529,   25,     ,     ,     
  315,19980530,   30,     ,     ,     
  315,19980531,   43,     ,     ,     
  315,19980601,   23,     ,     ,     
  315,19980602,   60,     ,     ,     
  315,19980603,   60,     ,     ,     
  315,19980604,   51,     ,     ,     
  315,19980605,   45,     ,     ,     
  315,19980606,   37,     ,     ,     
  315,19980607,   67,     ,     ,     
  315,19980608,   85,     ,     ,     
  315,19980609,   82,     ,     ,     
  315,19980610,   77,     ,     ,     
  315,19980611,   44,     ,     ,     
  315,19980612,   64,     ,     ,     
  315,19980613,   61,     ,     ,     
  315,19980614,   48,     ,     ,     
  315,19980615,   46,     ,     ,     
  315,19980616,   68,     ,     ,     
