# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 324         4.006       51.596      0.00        Stavenisse  
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  324,19980808,   36,     ,     ,     
  324,19980809,   53,     ,     ,     
  324,19980810,   38,     ,     ,     
  324,19980811,   27,     ,     ,     
  324,19980812,   44,     ,     ,     
  324,19980813,   68,     ,     ,     
  324,19980814,   40,     ,     ,     
  324,19980815,   43,     ,     ,     
  324,19980816,   22,     ,     ,     
  324,19980817,   49,     ,     ,     
  324,19980818,   48,     ,     ,     
  324,19980819,   20,     ,     ,     
  324,19980820,   72,     ,     ,     
  324,19980821,  102,     ,     ,     
  324,19980822,   86,     ,     ,     
  324,19980823,   79,     ,     ,     
  324,19980824,   89,     ,     ,     
  324,19980825,   54,     ,     ,     
  324,19980826,   70,     ,     ,     
  324,19980827,   69,     ,     ,     
  324,19980828,   60,     ,     ,     
  324,19980829,   34,     ,     ,     
  324,19980830,   40,     ,     ,     
  324,19980831,   30,     ,     ,     
  324,19980901,   45,     ,     ,     
  324,19980902,   25,     ,     ,     
  324,19980903,   44,     ,     ,     
  324,19980904,   34,     ,     ,     
  324,19980905,   53,     ,     ,     
  324,19980906,   51,     ,     ,     
  324,19980907,   38,     ,     ,     
  324,19980908,   65,     ,     ,     
  324,19980909,   83,     ,     ,     
  324,19980910,   86,     ,     ,     
  324,19980911,   58,     ,     ,     
  324,19980912,   54,     ,     ,     
  324,19980913,  105,     ,     ,     
  324,19980914,  136,     ,     ,     
  324,19980915,   95,     ,     ,     
  324,19980916,  123,     ,     ,     
  324,19980917,   94,     ,     ,     
  324,19980918,   36,     ,     ,     
  324,19980919,   32,     ,     ,     
  324,19980920,   35,     ,     ,     
  324,19980921,   47,     ,     ,     
  324,19980922,   65,     ,     ,     
  324,19980923,   45,     ,     ,     
  324,19980924,   36,     ,     ,     
  324,19980925,   32,     ,     ,     
  324,19980926,   41,     ,     ,     
  324,19980927,   36,     ,     ,     
  324,19980928,   21,     ,     ,     
  324,19980929,   30,     ,     ,     
  324,19980930,   45,     ,     ,     
  324,19981001,   49,     ,     ,     
  324,19981002,   82,     ,     ,     
  324,19981003,   32,     ,     ,     
  324,19981004,   38,     ,     ,     
  324,19981005,   66,     ,     ,     
  324,19981006,   85,     ,     ,     
  324,19981007,   33,     ,     ,     
  324,19981008,   55,     ,     ,     
  324,19981009,   47,     ,     ,     
  324,19981010,   66,     ,     ,     
  324,19981011,   71,     ,     ,     
  324,19981012,  119,     ,     ,     
  324,19981013,   64,     ,     ,     
  324,19981014,   78,     ,     ,     
  324,19981015,   49,     ,     ,     
  324,19981016,   57,     ,     ,     
  324,19981017,  105,     ,     ,     
  324,19981018,   51,     ,     ,     
  324,19981019,   60,     ,     ,     
  324,19981020,   61,     ,     ,     
  324,19981021,   96,     ,     ,     
  324,19981022,   76,     ,     ,     
  324,19981023,   85,     ,     ,     
  324,19981024,   90,     ,     ,     
  324,19981025,  155,     ,     ,     
  324,19981026,   94,     ,     ,     
  324,19981027,  118,     ,     ,     
  324,19981028,  149,     ,     ,     
  324,19981029,  143,     ,     ,     
  324,19981030,  114,     ,     ,     
  324,19981031,   65,     ,     ,     
  324,19981101,   88,     ,     ,     
  324,19981102,   58,     ,     ,     
  324,19981103,   97,     ,     ,     
  324,19981104,   46,     ,     ,     
  324,19981105,   90,     ,     ,     
  324,19981106,   71,     ,     ,     
  324,19981107,   41,     ,     ,     
  324,19981108,   68,     ,     ,     
  324,19981109,   68,     ,     ,     
  324,19981110,   68,     ,     ,     
  324,19981111,   46,     ,     ,     
  324,19981112,   63,     ,     ,     
  324,19981113,   54,     ,     ,     
  324,19981114,   31,     ,     ,     
  324,19981115,   37,     ,     ,     
  324,19981116,   50,     ,     ,     
  324,19981117,   22,     ,     ,     
  324,19981118,   50,     ,     ,     
  324,19981119,   31,     ,     ,     
  324,19981120,   29,     ,     ,     
  324,19981121,   38,     ,     ,     
  324,19981122,   40,     ,     ,     
  324,19981123,   23,     ,     ,     
  324,19981124,   46,     ,     ,     
  324,19981125,   35,     ,     ,     
  324,19981126,   59,     ,     ,     
  324,19981127,   40,     ,     ,     
